node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
4,16,8,80,947832,982091,944130,958017.6667
4,16,8,100,858941,868660,872762,866787.6667
4,16,16,0,3.26E+06,3.33E+06,3.32E+06,3.30E+06
4,16,16,20,2.18E+06,2.26E+06,2.25E+06,2.23E+06
4,16,16,40,1.65E+06,1.69E+06,1.66E+06,1.67E+06
4,16,16,60,1.34E+06,1.35E+06,1.34E+06,1.34E+06
4,16,16,80,1.12E+06,1.14E+06,1.12E+06,1.13E+06
4,16,16,100,989810,993238,975660,986236
4,16,32,0,3.07E+06,3.02E+06,3.04E+06,3.04E+06
4,16,32,20,2.12E+06,2.14E+06,2.04E+06,2.10E+06
4,16,32,40,1.62E+06,1.60E+06,1.60E+06,1.60E+06
4,16,32,60,1.30E+06,1.28E+06,1.30E+06,1.29E+06
4,16,32,80,1.10E+06,1.10E+06,1.08E+06,1.09E+06
4,16,32,100,958181,958140,952308,956209.6667
4,16,128,0,1.84E+06,1.90E+06,1.87E+06,1.87E+06
4,16,128,20,1.44E+06,1.44E+06,1.42E+06,1.43E+06
