sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.80,49,star_ycsb,0.0,0.03333333333333333,0.017592897602098395,0.9641920557079284,0.9593568511562265,0.9673608730215835,0.006434626512977682
0.70,70,cicada-Cicada_ycsb,0.0,0.0,0.007995874095856892,0.9228232541022933,0.9236656630918734,0.9120361952273272,0.0309048953866495
0.40,34,drtm_tpcc,0.3333333333333333,0.3541666666666667,0.007827861314348254,0.9404530615383303,0.9619706816133489,0.8443076826955394,0.12543214208152303
0.75,35,calvin-Calvin_tpcc,0.5,0.03857142857142857,0.025914119344276898,0.9512803843365047,0.9600906823520065,0.8505834875776146,0.14101448111506684
0.80,94,janus-Janus_tpcc,0.0,0.011904761904761904,0.029554642491510276,0.955801103792088,0.9413989467610983,0.9383652985158317,0.05538286025305572
0.95,93,star_ycsb,0.0,0.0,0.003917910708588795,0.9641920557079284,0.9624883693011562,0.9862578121451333,0.002276806418017641
0.45,66,janus-Janus_tpcc,0.0,0.034523809523809526,0.06530659868996479,0.955801103792088,0.9498971489814393,0.8807204417732816,0.2053024720710213
0.90,88,cicada-Cicada_ycsb,0.0,0.0,0.012565499484171794,0.9228232541022933,0.9216604980318434,0.932572407511244,0.010426610576795062
0.20,21,mysql_tpcc,0.0,0.0,0.0380897844940318,0.998218669377621,0.9987320109002479,0.9949434197162842,0.034756337771992524
0.50,8,calvin-Calvin_tpcc,0.5,0.02261904761904762,0.10637237008435199,0.9512803843365047,0.9701677999188647,0.7208787188921368,0.47588072540915427
0.60,7,calvin-Calvin_tpcc,0.5,0.05119047619047619,0.013685792963777643,0.9512803843365047,0.9706877566190597,0.7751387582065099,0.4374735319161544
0.65,30,janus-Janus_tpcc,0.0,0.0035714285714285713,0.03539528582888267,0.955801103792088,0.9325656226291995,0.9416500481208737,0.07360122667277623
0.10,52,star_ycsb,0.0,0.1,0.060745119945196185,0.9641920557079284,0.9715404595601342,0.9262143912067212,0.030779094666955352
0.75,5,janus-Janus_tpcc,0.0,0.0035714285714285713,0.03053668040463254,0.955801103792088,0.931991486951713,0.9370635865882296,0.07113241801819029
0.10,81,herd_ycsb,0.0,0.0,0.08875806506873546,0.9795559629902447,0.9826669808703792,0.9690736182708319,0.04350222811409166
0.75,58,silo_ycsb,0.0,0.0,0.01772543501636739,0.9966707859675427,0.9969034691868938,0.9856064138852714,0.04257778025532416
0.15,52,herd_ycsb,0.0,1.0,0.11116282233194319,0.9795559629902447,0.9769341405876768,0.969102749927161,0.031187894097153473
0.90,56,silo_ycsb,0.0,0.0,0.005526106695309604,0.9966707859675427,0.9968438514909177,0.9891733248224274,0.020789396496638343
0.60,85,herd_ycsb,0.0,1.0,0.0044286783365110605,0.9795559629902447,0.980170758852115,0.9760501633011324,0.005771455161631023
0.80,40,silo_ycsb,0.0,0.0,0.00822663587250351,0.9966707859675427,0.9973151188291509,0.9866435596051009,0.0157033408396276
0.95,45,gam_tpcc,0.0,0.0,0.0014593006878180954,0.9571731790672277,0.9568918948447044,0.9516870460890973,0.01066081930767975
0.95,88,tapir_ycsb,0.0,0.0,0.002283117448207417,0.9635074374070052,0.9631603732783907,0.9661051662470613,0.030998732387094163
