stratified_term,sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
Distributed,0.75,24,aria-Aria_tpcc_Distributed,0.0,0.0,0.00020151264722911844,0.9999855166700965,0.9999858976946906,0.9999827823446441,0.00039667435461321343
zipf,0.65,27,star_ycsb_zipf,0.0,0.06666666666666667,0.02615290938021697,0.9641920557079284,0.9668863816271652,0.9540661654936792,0.006229144130387548
record_size,0.60,27,cicada-Cicada_ycsb_record_size,0.0,0.0,0.007803294183585219,0.9228232541022933,0.9252943707586871,0.9144324685641048,0.007596347035923798
dist,0.85,56,calvin-Calvin_tpcc_dist,0.5,0.01,0.026853735030295395,0.9512803843365047,0.96243412061952,0.7572824538689201,0.24024502517400081
clients,0.20,98,janus-Janus_tpcc_clients,0.0,0.08452380952380953,0.04001796708413429,0.955801103792088,0.9826584434579918,0.5538570181170162,0.47183321726202243
cross,0.65,23,star_ycsb_cross,0.0,0.06666666666666667,0.005504500427093106,0.9641920557079284,0.9648388692498439,0.9598522168055234,0.01586994745186085
threads,0.95,37,janus-Janus_tpcc_threads,0.0,0.011904761904761904,0.001632904428331236,0.955801103792088,0.9553665398142005,0.9597572506119477,0.013623203484300773
partition_num,0.95,64,star_ycsb_partition_num,0.0,0.03333333333333333,0.0052445566837428514,0.9641920557079284,0.9634542991960724,0.9704757425238602,0.002358956895225334
threads,0.70,67,star_ycsb_threads,0.0,0.1,0.013107140140543816,0.9641920557079284,0.9645596913009319,0.9597102558193018,0.007593995385028808
req_per_query,0.05,5,cicada-Cicada_ycsb_req_per_query,2.0,0.1,nan,0.9228232541022933,0.9602643246904791,0.727204303554051,nan
rw,0.20,71,star_ycsb_rw,0.0,0.06666666666666667,0.05212960299399991,0.9641920557079284,0.9718564263242473,0.9467567669458478,0.03209700227561081
put_percent,0.95,92,herd_ycsb_put_percent,0.0,0.0,0.005149235669897556,0.9795559629902447,0.9793325858196609,0.9826924247118611,0.0007974114888162909
num_keys,0.70,19,herd_ycsb_num_keys,0.0,0.0,0.01624192375960609,0.9795559629902447,0.9796956469198937,0.9777984366573299,0.00536092642023453
num_keys,0.95,78,herd_ycsb_num_keys,0.0,0.0,0.0034467632867664078,0.9795559629902447,0.9792297196147305,0.9853626163907574,0.0034404703976291806
value_size,0.90,7,herd_ycsb_value_size,0.0,0.0,0.004903477073982421,0.9795559629902447,0.9793210532788756,0.9813016634571484,0.001896831723252057
zipf,0.65,34,herd_ycsb_zipf,0.0,0.0,0.010477817946339063,0.9795559629902447,0.9797889850427284,0.9783193144829931,0.004704128007675612
num_keys,0.45,3,herd_ycsb_num_keys,0.0,0.0,0.0020604498618789213,0.9795559629902447,0.9789080574661986,0.979148543658693,0.012314451999450166
keys,0.90,26,silo_ycsb_keys,0.5,0.03333333333333333,0.036178227906801905,0.9966707859675427,0.9973343370064957,0.9729700268294111,0.009983876852672352
servers,0.55,3,gam_tpcc_servers,0.0,0.3333333333333333,0.025843556180593395,0.9571731790672277,0.9748150725225757,0.8428426268638509,0.15164370806034524
cross,0.35,76,gam_tpcc_cross,0.3333333333333333,0.3333333333333333,0.04370664053200861,0.9571731790672277,0.98100417386603,0.7732231833828482,0.1290780710286519
threads,0.40,52,gam_tpcc_threads,0.3333333333333333,0.013888888888888888,0.014134449784804192,0.9571731790672277,0.9731223386836005,0.8525420717221065,0.1733846022073967
ReadRatio,0.35,54,silo_ycsb_ReadRatio,1.0,0.05333333333333333,0.030764074544364806,0.9966707859675427,0.9990102213542504,0.8734270064512026,0.1820953232605041
cross,0.55,54,gam_tpcc_cross,0.0,0.0,0.03295687602014127,0.9571731790672277,0.9761042829406865,0.8604128479920612,0.0911030366578407
read_ratio,0.65,17,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.0022910932238156823,0.9228232541022933,0.9250217498651133,0.914728863511872,0.013064469996558862
threads,0.85,96,gam_tpcc_threads,0.0,0.0,0.002338006067295705,0.9571731790672277,0.9589022415072433,0.9144431614476333,0.039439680197379534
Distributed,0.30,47,aria-Aria_tpcc_Distributed,1.0,0.01,0.595053435783937,0.9999855166700965,0.9999999173909441,0.9900446919210616,0.06214175758738433
cross_warehouse,0.65,69,drtm_tpcc_cross_warehouse,0.0,0.3541666666666667,0.00548011290766542,0.9404530615383303,0.9429112821526112,0.9102185379039401,0.08644803226127683
nrep,0.30,28,tapir_ycsb_nrep,1.0,1.0,0.05996559386214348,0.9635074374070052,0.9702324285680475,0.8723332202323721,0.18781559368376044
WH,0.65,84,aria-Aria_tpcc_WH,0.0,0.0,0.000584078665286647,0.9999855166700965,0.9999863043720982,0.999982166382721,0.0008190377157246131
threads,0.55,26,star_ycsb_threads,0.0,0.03333333333333333,0.018212006064862896,0.9641920557079284,0.9645131806945034,0.9579127131671459,0.007795218670023274
read_ratio,0.35,52,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.009538605544326506,0.9228232541022933,0.9285137759764734,0.9074691669027565,0.053686864702919286
dist,0.60,99,calvin-Calvin_tpcc_dist,0.0,0.02142857142857143,0.12007418593511773,0.9512803843365047,0.9676425287298781,0.8355248788980998,0.25999739800224736
WH,0.30,99,mysql_tpcc_WH,0.0,0.006944444444444444,0.009110960700968035,0.998218669377621,0.998749289079199,0.9959576684813088,0.03493949768994355
rw,0.20,57,star_ycsb_rw,0.0,0.1,0.01250122465787562,0.9641920557079284,0.973753336155232,0.9546600998768451,0.013182376680929616
cross,0.30,84,star_ycsb_cross,0.0,0.19999999999999998,0.010505017605290518,0.9641920557079284,0.9643990404268971,0.9556690160074767,0.030921346089531194
cross,0.70,43,star_ycsb_cross,0.0,0.03333333333333333,0.0032276679074304537,0.9641920557079284,0.963691615607168,0.9631062511074744,0.0050383187333212865
read_ratio,0.20,36,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.0007711911632362067,0.9228232541022933,0.931530449973308,0.9064652694383062,0.04110662837424165
WH,0.60,4,mysql_tpcc_WH,0.0,0.0,0.0030815058963327147,0.998218669377621,0.9985675861322922,0.9969768314548477,0.013702737737296378
servers,0.65,46,star_ycsb_servers,0.0,0.06666666666666667,0.0015011504994545954,0.9641920557079284,0.9643665221028731,0.9606111591406408,0.0052380144032824075
dist,0.45,18,calvin-Calvin_tpcc_dist,0.5,0.5571428571428569,0.04722380684926175,0.9512803843365047,0.9690902621112822,0.6979520525883791,0.4441792687152485
cross,0.25,46,star_ycsb_cross,0.0,0.06666666666666667,0.008952548065075672,0.9641920557079284,0.9743799540145852,0.9461137035227951,0.014444615277419585
zipf,0.15,50,star_ycsb_zipf,0.0,0.03333333333333333,0.06978207980780304,0.9641920557079284,0.976183248333478,0.9409423769882826,0.035389181896804886
node,0.40,36,drtm_tpcc_node,0.0,0.3333333333333333,0.04302894907271166,0.9404530615383303,0.9633639301761079,0.8841694186063849,0.13494909606144032
zipf_theta,0.90,7,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.0020026574395722863,0.9228232541022933,0.9235295586559908,0.9136505443946401,0.0036691079852773935
replica,0.20,17,janus-Janus_tpcc_replica,0.25,0.10625,0.0874103302751403,0.955801103792088,0.9893817877366659,0.7035391317792883,0.28709449357817507
total_count,0.65,39,cicada-Cicada_ycsb_total_count,0.0,0.0,0.006140522519438502,0.9228232541022933,0.9233804845075538,0.9174373382056616,0.013006455216386523
threads,0.65,72,janus-Janus_tpcc_threads,0.0,0.014285714285714285,0.009685685214681834,0.955801103792088,0.9595213007058548,0.8682866548532665,0.2967306836991283
zipf,0.55,76,star_ycsb_zipf,0.0,0.03333333333333333,0.011033682455759891,0.9641920557079284,0.9649115425868869,0.9589499724605542,0.0035560890999822093
servers,0.10,75,star_ycsb_servers,0.0,0.03333333333333333,0.05823830680232783,0.9641920557079284,0.972000622687199,0.914981480252834,0.09969827277842391
threads,0.15,65,star_ycsb_threads,0.0,0.03333333333333333,0.02688373028336785,0.9641920557079284,0.969205509300378,0.9449574843085266,0.03189004038708235
value_size,0.70,99,herd_ycsb_value_size,0.0,0.0,0.014446266561048082,0.9795559629902447,0.9781051868257719,0.9824254712259489,0.007669357993283166
put_percent,0.60,60,herd_ycsb_put_percent,0.0,1.0,0.00018852342820896428,0.9795559629902447,0.9812773049150392,0.9757469681713219,0.007655109659401305
zipf,0.25,15,herd_ycsb_zipf,0.0,0.0,0.019784226906609748,0.9795559629902447,0.9822778536758656,0.9760477904785301,0.011956943303610745
threads,0.95,60,silo_ycsb_threads,0.0,0.0,0.012336168604139358,0.9966707859675427,0.9970603670762889,0.9872268401892248,0.005567305812669593
put_percent,0.85,76,herd_ycsb_put_percent,0.0,0.0,0.00019900269747064048,0.9795559629902447,0.9786065355500038,0.9841258988703225,0.00541334150669448
value_size,0.90,64,herd_ycsb_value_size,0.0,0.0,2.2738317087211968e-05,0.9795559629902447,0.9808191719831421,0.9669080276725668,0.0031856156397914726
nclients,0.85,6,tapir_ycsb_nclients,1.0,0.125,0.016215250176379398,0.9635074374070052,0.9661073682569293,0.9462016203982608,0.010281761612091711
ReadRatio,0.90,29,tapir_ycsb_ReadRatio,0.0,0.0,0.007382727575688919,0.9635074374070052,0.9621986561840388,0.9680197424398388,0.03266222627478432
threads,0.35,88,star_tpcc_threads,0.0,0.4166666666666667,0.018282286357869024,0.9891328938680841,0.9956276146341523,0.8941516277147348,0.14648662117524733
servers,0.80,34,gam_tpcc_servers,0.0,0.0,0.005523332332381591,0.9571731790672277,0.9630374308914921,0.9010715695509057,0.06635505095706597
threads,0.80,5,gam_tpcc_threads,0.0,0.0,0.0033743302506566986,0.9571731790672277,0.960041111737394,0.9183858682944726,0.10533285839220034
ReadRatio,0.30,54,tapir_ycsb_ReadRatio,1.0,1.125,0.00034161151856168526,0.9635074374070052,0.97054903307078,0.8500979798030479,0.4398194084409274
threads,0.65,42,drtm_tpcc_threads,0.0,0.020833333333333332,0.011086814710740444,0.9404530615383303,0.9442957939449524,0.9107144362453803,0.10656988162134844
total_count,0.85,3,cicada-Cicada_ycsb_total_count,0.0,0.0,0.0011595369179432935,0.9228232541022933,0.9226725683739065,0.9201162567228968,0.007522599288483258
partition_num,0.75,19,star_ycsb_partition_num,0.0,0.03333333333333333,0.007893829958257104,0.9641920557079284,0.9661024516301121,0.9511978566767506,0.005685341631057086
record_size,0.55,79,cicada-Cicada_ycsb_record_size,0.0,0.0,0.008224832658385,0.9228232541022933,0.9205165593498947,0.9189639865482476,0.008439863533023045
total_count,0.50,30,cicada-Cicada_ycsb_total_count,0.0,0.0,0.008012464034452799,0.9228232541022933,0.9255220430903779,0.9126741461045969,0.02147620126016462
threads,0.95,25,drtm_tpcc_threads,0.0,0.020833333333333332,0.0012458425835417397,0.9404530615383303,0.9403868780571375,0.9289911405363636,0.019448278456968282
threads,0.90,85,aria-Aria_tpcc_threads,0.0,0.0,0.0004516852115306058,0.9999855166700965,0.9999858871708548,0.9999801205042032,0.00017027816471493207
read_ratio,0.45,25,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.013733063493653497,0.9228232541022933,0.9257581856611787,0.9129564909769505,0.019818023117765513
nclients,0.25,15,tapir_ycsb_nclients,1.0,0.06666666666666667,0.05669303655849761,0.9635074374070052,0.9798867096372086,0.8975685508158472,0.28767708044471785
Distributed,0.90,63,aria-Aria_tpcc_Distributed,0.0,0.0,4.416214247082717e-05,0.9999855166700965,0.9999863012121906,0.9999749378742059,0.0005948502936413691
node,0.85,72,drtm_tpcc_node,0.0,0.010416666666666666,0.009342051805840768,0.9404530615383303,0.9418849478596,0.914284308886753,0.04464289908222544
cross_warehouse,0.50,77,drtm_tpcc_cross_warehouse,0.0,0.010416666666666666,0.02338018544248924,0.9404530615383303,0.9459059424461871,0.9088734882286393,0.11591238571429352
terminal,0.65,93,mysql_tpcc_terminal,0.0,0.0,0.031898963844540495,0.998218669377621,0.9982062363276155,0.9977541906051761,0.010562886926102058
zipf,0.30,12,star_ycsb_zipf,0.0,0.13333333333333333,0.03057445812448606,0.9641920557079284,0.966210744174039,0.9545584854667887,0.03070589086648961
cross_warehouse,0.35,80,drtm_tpcc_cross_warehouse,0.0,0.010416666666666666,0.027771740231086663,0.9404530615383303,0.9484007221187843,0.9058745040829131,0.10308912486964426
total_count,0.60,10,cicada-Cicada_ycsb_total_count,0.0,0.0,0.0013181874528796766,0.9228232541022933,0.9277402425499345,0.9086825970154526,0.011913070688968134
threads,0.90,38,drtm_tpcc_threads,0.0,0.0,0.0023875212705821067,0.9404530615383303,0.9392234674331673,0.9419818356439739,0.025061133907901906
scale_factor,0.65,37,drtm_tpcc_scale_factor,0.0,0.010416666666666666,0.012057956154122237,0.9404530615383303,0.949829815469787,0.888425580268043,0.07152549667544424
WH,0.85,53,mysql_tpcc_WH,0.0,0.0,0.0015858008950061786,0.998218669377621,0.9981771166102896,0.9981453084010866,0.01069319312128081
nnodes,0.40,21,calvin-Calvin_tpcc_nnodes,0.5,0.036904761904761905,0.05378350692482298,0.9512803843365047,0.9911149208839933,0.6763984870044728,0.5778396204834487
zipf,0.90,50,star_ycsb_zipf,0.0,0.03333333333333333,0.0017127597414077211,0.9641920557079284,0.9645939417112966,0.9565752140498343,0.004290802633182733
replica,0.30,87,janus-Janus_tpcc_replica,0.5,0.3369047619047618,0.09117506940168248,0.955801103792088,0.962063205487465,0.8222533854815699,0.34093091486366384
cross,0.40,12,star_ycsb_cross,0.0,0.06666666666666667,0.01632359011960266,0.9641920557079284,0.9636936964773954,0.9583118828828977,0.02458132424828104
threads,0.95,90,janus-Janus_tpcc_threads,0.0,0.010714285714285714,0.0034103609823165487,0.955801103792088,0.9569426413277702,0.8830220456425403,0.02921610717638344
partition_num,0.95,28,star_ycsb_partition_num,0.0,0.0,0.0018290161657419923,0.9641920557079284,0.9646675874919081,0.9528737458982222,0.0014142659684702051
partition_num,0.25,66,star_ycsb_partition_num,0.0,0.1,0.02524430592347915,0.9641920557079284,0.9693531938116442,0.9490669799154394,0.03452783225328175
dist,0.65,10,calvin-Calvin_tpcc_dist,0.5,0.036904761904761905,0.019599012416853648,0.9512803843365047,0.961598426583827,0.8472844019892221,0.18998311836470633
chunk_size,0.75,53,mysql_tpcc_chunk_size,0.0,0.0,0.01333742236511537,0.998218669377621,0.9983027850515653,0.997507605613498,0.010185401639590643
shards,0.95,75,janus-Janus_tpcc_shards,0.0,0.0,0.0015074374875768126,0.955801103792088,0.9569678082462926,0.9088161346778935,0.011787447901835404
partition_num,0.80,45,star_ycsb_partition_num,0.0,0.03333333333333333,0.012206576663913754,0.9641920557079284,0.9637075562139729,0.9625785919411911,0.004285614043726175
threads,0.50,34,janus-Janus_tpcc_threads,0.25,0.05029761904761905,0.05121728441486987,0.955801103792088,0.9581981413883139,0.8914108930303168,0.24671032969472864
threads,0.95,93,silo_ycsb_threads,0.0,0.0,0.0060203421306433,0.9966707859675427,0.9969348942434592,0.982409875665461,0.0028136192410652128
warehouses,0.70,19,gam_tpcc_warehouses,0.0,0.0,0.010166236887688104,0.9571731790672277,0.9615894608147135,0.9250430081143027,0.044660519646547304
keys,0.70,57,tapir_ycsb_keys,0.0,1.0,0.007601301704281083,0.9635074374070052,0.9723787602937453,0.9346278002481117,0.13398134997905708
value_size,0.45,19,herd_ycsb_value_size,0.0,0.0,0.026946522859429334,0.9795559629902447,0.9804555210123388,0.9770042904918772,0.006234930445236264
threads,0.95,37,drtm_tpcc_threads,0.0,0.010416666666666666,0.005566426827839861,0.9404530615383303,0.9387064552357772,0.9345626173696144,0.036542719633418895
partition_num,0.95,12,star_tpcc_partition_num,0.0,0.027777777777777776,0.00426501923889247,0.9891328938680841,0.9893921054931746,0.9776037743417112,0.01151419471311275
warehouses,0.60,79,gam_tpcc_warehouses,0.0,0.0,0.006273156239182139,0.9571731790672277,0.9706138078996565,0.9002279152139964,0.09629981647967718
warehouses,0.85,21,gam_tpcc_warehouses,0.0,0.0,0.008965375743601836,0.9571731790672277,0.9622961730151056,0.8762761785972141,0.06313226743881713
warehouses,0.55,97,gam_tpcc_warehouses,0.3333333333333333,0.027777777777777776,0.015846236153117803,0.9571731790672277,0.9676328502230949,0.8854969933875636,0.12312592453478588
servers,0.30,12,star_tpcc_servers,0.6666666666666666,0.4611111111111111,0.047080664027229394,0.9891328938680841,0.996757103009905,0.597963929347683,0.42555144274217993
total_count,0.30,6,cicada-Cicada_ycsb_total_count,0.0,0.0,0.007608151882647074,0.9228232541022933,0.9290844832402249,0.9104834530579908,0.01248539664866639
req_per_query,0.50,69,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0018073072276793,0.9228232541022933,0.9233091978535805,0.9165380029308918,0.013146891939443843
zipf,0.95,84,star_ycsb_zipf,0.0,0.0,0.003664206852004248,0.9641920557079284,0.9630666408500921,0.9793546980262949,0.0013548580623688818
threads,0.35,54,drtm_tpcc_threads,0.0,0.020833333333333332,0.008034169217034292,0.9404530615383303,0.9645982065007584,0.8538451202811346,0.21180357259813432
threads,0.35,67,aria-Aria_tpcc_threads,0.0,0.0,0.036383271353688795,0.9999855166700965,0.9999984945030195,0.999409204061838,0.008645083760075237
req_per_query,0.55,14,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.004770517766637283,0.9228232541022933,0.9271070049507889,0.9109149867409875,0.012212395775741739
nrep,0.25,25,tapir_ycsb_nrep,1.0,0.125,0.036967463811107576,0.9635074374070052,0.9801491440302847,0.892672276628317,0.3876744596357964
keys,0.20,14,tapir_ycsb_keys,2.0,0.1875,0.027230752943317893,0.9635074374070052,0.9809090345067272,0.7369243898374747,0.5326747302981354
cross,0.70,21,star_ycsb_cross,0.0,0.03333333333333333,0.016176652040960582,0.9641920557079284,0.9636538055435062,0.962289838590588,0.00870865011942558
cross_warehouse,0.35,12,drtm_tpcc_cross_warehouse,0.0,0.3333333333333333,0.0280067195451507,0.9404530615383303,0.943748763866676,0.8857348558156551,0.17531844897808413
zipf_theta,0.25,98,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.006622168105336196,0.9228232541022933,0.9265603353080043,0.9077957841992765,0.04115190246063533
record_size,0.25,44,cicada-Cicada_ycsb_record_size,0.0,0.0,0.014444479387150794,0.9228232541022933,0.9313118227515427,0.908613554967673,0.04041278960658245
threads,0.85,27,drtm_tpcc_threads,0.0,0.010416666666666666,0.0028163704475511384,0.9404530615383303,0.9397946606293912,0.9298471600545966,0.045719994949882124
record_size,0.50,66,cicada-Cicada_ycsb_record_size,0.0,0.0,0.0006797901620815838,0.9228232541022933,0.926737447655722,0.9131423362337838,0.01279756514330652
num_chunk,0.85,6,mysql_tpcc_num_chunk,0.0,0.0,0.0014087183613872845,0.998218669377621,0.9982014836553523,0.9979888839352656,0.005978548508022257
rw,0.70,48,star_ycsb_rw,0.0,0.06666666666666667,0.0064423946878316984,0.9641920557079284,0.9648703911611844,0.9584403591091196,0.008580427673918653
cross,0.55,4,star_ycsb_cross,0.0,0.06666666666666667,0.008667509086186964,0.9641920557079284,0.9678182434643856,0.9569767128371257,0.00565578393763849
replica,0.30,80,janus-Janus_tpcc_replica,0.5,0.06220238095238096,0.06736414603479626,0.955801103792088,0.9586944003686266,0.7879397458806117,0.4963827986164783
nnodes,0.90,18,calvin-Calvin_tpcc_nnodes,0.5,0.02261904761904762,0.018064593751047853,0.9512803843365047,0.9511459026407789,0.9260733957210769,0.07935296078457917
shards,0.50,26,janus-Janus_tpcc_shards,0.0,0.026190476190476188,0.005056082831879104,0.955801103792088,0.9600147436836921,0.9007187861942463,0.12863669318168852
threads,0.35,43,janus-Janus_tpcc_threads,0.0,0.04404761904761905,0.06270316865429984,0.955801103792088,0.9793588079787223,0.7787232243310723,0.35253774001001154
threads,0.15,32,star_ycsb_threads,0.0,0.03333333333333333,0.021565777624747706,0.9641920557079284,0.9814992767247557,0.9382412828664229,0.030777356277540444
cross,0.25,42,star_ycsb_cross,0.0,0.06666666666666667,0.03997495446912014,0.9641920557079284,0.9645701399672182,0.9541898500096937,0.010625936511507257
clients,0.60,62,janus-Janus_tpcc_clients,0.0,0.030952380952380953,0.009572823939709353,0.955801103792088,0.96189336882732,0.9194971901737151,0.07752581230451097
req_per_query,0.05,40,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.05259426215829252,0.9228232541022933,0.9540436192178003,0.8078893343496072,0.09370038187134931
clients,0.45,16,janus-Janus_tpcc_clients,0.0,0.05357142857142857,0.007103719126485511,0.955801103792088,0.9699061359133735,0.8413847811516751,0.20081002546772322
clients,0.55,96,janus-Janus_tpcc_clients,0.25,0.07529761904761904,0.05577193418226306,0.955801103792088,0.9615786127124608,0.8855716546259726,0.23152722560979622
put_percent,0.20,16,herd_ycsb_put_percent,0.0,1.0,0.030650190788163778,0.9795559629902447,0.9729077478003428,0.9776658358903831,0.008866782418401858
zipf,0.80,13,herd_ycsb_zipf,0.0,0.0,0.001893901289648836,0.9795559629902447,0.979043140872268,0.9807703132562544,0.007007946649433494
num_keys,0.25,73,herd_ycsb_num_keys,0.0,1.0,0.027432863712514077,0.9795559629902447,0.9801658035749102,0.9763111462067845,0.01564023720912852
zipf,0.40,46,herd_ycsb_zipf,0.0,1.0,0.02115952687538758,0.9795559629902447,0.9810079998969747,0.9761249325805267,0.012190505966632958
zipf,0.90,49,herd_ycsb_zipf,0.0,0.0,0.010772239508564985,0.9795559629902447,0.98027576230745,0.970986456078217,0.002265211311513138
value_size,0.85,24,herd_ycsb_value_size,0.0,0.0,0.008441575331055828,0.9795559629902447,0.9796367153216115,0.9786050670028784,0.0018653314777183905
threads,0.40,72,star_tpcc_threads,0.3333333333333333,0.027777777777777776,0.08182040752267036,0.9891328938680841,0.992507561553581,0.9611919709803343,0.15109395941506704
cross,0.65,58,star_tpcc_cross,0.6666666666666666,0.027777777777777776,0.01096882736333555,0.9891328938680841,0.9899983167064895,0.9813707252973367,0.019045761641214742
threads,0.80,32,gam_tpcc_threads,0.0,0.0,0.003217564577620476,0.9571731790672277,0.960659719573972,0.9114018212315402,0.0490104570995659
warehouses,0.80,12,gam_tpcc_warehouses,0.0,0.0,0.013398737480469033,0.9571731790672277,0.9573748144111079,0.9385316804229168,0.04130634479143706
threads,0.30,51,star_tpcc_threads,0.6666666666666666,0.3611111111111111,0.0038106923612666044,0.9891328938680841,0.9965894165866565,0.9070494019086787,0.0
warehouses,0.75,4,gam_tpcc_warehouses,0.0,0.0,0.0022598655509245883,0.9571731790672277,0.9594428515213196,0.9321020966725411,0.058339838922693545
read_ratio,0.95,2,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.0003020697199430933,0.9228232541022933,0.9233546726769881,0.909532657813655,0.0036580637768341986
partition_num,0.95,20,star_tpcc_partition_num,0.0,0.027777777777777776,0.0012565146111462682,0.9891328938680841,0.9893432587244049,0.9805058808021221,0.012206713558948054
scale_factor,0.95,3,drtm_tpcc_scale_factor,0.0,0.020833333333333332,0.010684356635940598,0.9404530615383303,0.940533733587223,0.8491674427538555,0.024633169354714008
cross_warehouse,0.35,18,drtm_tpcc_cross_warehouse,0.0,0.34375,0.021444140051188696,0.9404530615383303,0.9535475178763296,0.8592511737425139,0.19054177983944667
nclients,0.70,27,tapir_ycsb_nclients,0.0,0.0,0.008021452516391914,0.9635074374070052,0.9618742313407608,0.9562807141385407,0.11378363754194198
threads,0.30,24,aria-Aria_tpcc_threads,1.0,0.01,0.3522577932574772,0.9999855166700965,0.9999989426675522,0.9910321942703733,0.044710231248209165
WH,0.55,87,aria-Aria_tpcc_WH,0.0,0.0,0.02854137628586373,0.9999855166700965,0.9999866571795025,0.9999809568335688,0.0012869850458406829
servers,0.15,41,star_ycsb_servers,0.0,0.1,0.08475395791053533,0.9641920557079284,0.9735463700003167,0.9387266188439732,0.03286781378509729
threads,0.45,7,gam_tpcc_threads,0.6666666666666666,0.02777777777777778,0.032529526133527734,0.9571731790672277,0.9778678899233795,0.8602251369775671,0.12153801182752917
WH,0.50,70,aria-Aria_tpcc_WH,0.0,0.0,0.02831990277885632,0.9999855166700965,0.9999881131308527,0.999981175371827,0.0012857392089397068
dist,0.70,41,calvin-Calvin_tpcc_dist,0.5,0.02261904761904762,0.11120895344481116,0.9512803843365047,0.9646735276217825,0.8354352048235398,0.18041143380622413
scale_factor,0.85,27,drtm_tpcc_scale_factor,0.0,0.010416666666666666,0.0031577916944182335,0.9404530615383303,0.9420291852153825,0.9117973794197034,0.04857040086286043
shards,0.20,61,janus-Janus_tpcc_shards,1.25,0.5630952380952379,0.19703230415925627,0.955801103792088,0.9945919385859212,0.5842483250243167,0.501421485455499
threads,0.70,53,aria-Aria_tpcc_threads,0.0,0.0,7.637211692124168e-05,0.9999855166700965,0.9999865414085388,0.9999802803768212,0.0016433250300527114
partition_num,0.40,28,star_ycsb_partition_num,0.0,0.1,0.0026017927534325025,0.9641920557079284,0.9653766116085623,0.9556721915452812,0.01305981136715374
Distributed,0.90,95,aria-Aria_tpcc_Distributed,0.0,0.0,0.0007278248856696923,0.9999855166700965,0.9999853374791434,0.9999856260236312,0.0002529790049102809
record_size,0.45,48,cicada-Cicada_ycsb_record_size,0.0,0.0,0.013146524200596615,0.9228232541022933,0.9253349848184657,0.912879905250417,0.023347777076829588
num_chunk,0.80,18,mysql_tpcc_num_chunk,0.0,0.0,0.010653897319380323,0.998218669377621,0.9982903449265433,0.9975464317308571,0.00645589498642264
WH,0.35,74,mysql_tpcc_WH,0.0,0.5,0.053234464824119254,0.998218669377621,0.9988611055775971,0.9962996412175206,0.02563699817318259
rw,0.20,76,star_ycsb_rw,0.0,0.2333333333333333,0.02384327751793619,0.9641920557079284,0.9706593178254116,0.9406047530448803,0.03955649020042701
cross_warehouse,0.25,0,drtm_tpcc_cross_warehouse,0.3333333333333333,0.3729166666666666,0.04218697233316557,0.9404530615383303,0.9790386346361971,0.8204082705784594,0.36533512943406327
WH,0.60,84,mysql_tpcc_WH,0.0,0.0,0.023660784175119354,0.998218669377621,0.9982324583314885,0.9974588910099466,0.025740997065466748
shards,0.55,37,janus-Janus_tpcc_shards,0.0,0.03809523809523809,0.01290993623168462,0.955801103792088,0.9584942077135987,0.8199996973290063,0.2072582928306061
partition_num,0.25,97,star_ycsb_partition_num,0.0,0.03333333333333333,0.039530495345297345,0.9641920557079284,0.9749030783715078,0.9507722908141003,0.016281224326422646
shards,0.60,16,janus-Janus_tpcc_shards,0.0,0.028571428571428574,0.009043350297579564,0.955801103792088,0.9633896553351485,0.774654919364472,0.24467894746461608
threads,0.95,20,janus-Janus_tpcc_threads,0.0,0.011904761904761904,0.0030456271604763496,0.955801103792088,0.9563342961769999,0.9381570454773966,0.022088673395011922
replica,0.80,60,janus-Janus_tpcc_replica,0.0,0.015476190476190477,0.009816217602126101,0.955801103792088,0.9568200163478144,0.9374301599625982,0.06124644431179521
clients,0.80,60,janus-Janus_tpcc_clients,0.0,0.02261904761904762,0.006511794307167966,0.955801103792088,0.9555446974887389,0.9513266643766575,0.04070326963249531
zipf,0.80,1,herd_ycsb_zipf,0.0,0.0,0.007997730259955538,0.9795559629902447,0.9816857291533199,0.9696612045235447,0.0004889153351771425
value_size,0.10,98,herd_ycsb_value_size,0.0,0.0,0.03015855059955941,0.9795559629902447,0.9774842344149074,0.9710888184717964,0.03936275292102975
put_percent,0.05,39,herd_ycsb_put_percent,0.0,0.0,0.1021400229437811,0.9795559629902447,0.9929473379103039,0.9713734604352835,0.045665220567995685
threads,0.95,51,silo_ycsb_threads,0.0,0.0,0.008083192276748905,0.9966707859675427,0.9968391982896596,0.9894218591265824,0.027274211833630574
ReadRatio,0.80,76,silo_ycsb_ReadRatio,0.0,0.0,0.0010685652658662531,0.9966707859675427,0.9972919323358104,0.9745448193151351,0.028649171410073282
