sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.45,7,aria-Calvin-comp_tpcc,0.0,0.0,0.07131986138910357,0.9516793506621265,0.999943240373945,,0.25279645883577384
0.85,17,calvin-Calvin-comp_tpcc,0.0,0.0,0.008933951447685717,0.9516793506621265,0.9446904251658076,0.9783714107355368,0.01630049905748522
0.30,88,calvin-Calvin-comp_tpcc,0.0,1.0,0.2312938840186596,0.9516793506621265,0.9681644916663201,0.8227720908554096,0.12610500823977885
0.90,35,aria-Calvin-comp_tpcc,0.0,0.0,0.09275238364170385,0.9516793506621265,0.9999123622935713,0.9993968058032199,0.25230830358665723
0.65,23,calvin-Calvin-comp_tpcc,0.0,1.0,0.10390228173426852,0.9516793506621265,0.920069492858636,0.9242443895417429,0.0891974379826074
0.95,57,aria-Calvin-comp_tpcc,0.0,0.0,0.09761816762538261,0.9516793506621265,0.9999013407233076,0.9998340572432908,0.25122873630455234
0.65,17,calvin-Calvin-comp_tpcc,0.0,0.0,0.19169613107659983,0.9516793506621265,0.9250634391082713,0.9246427284469599,0.05121348174906298
0.25,53,aria-Calvin-comp_tpcc,0.0,0.0,0.06350310421689193,0.9516793506621265,0.9998627811290844,0.9997096172043315,0.25719957433931784
0.65,4,calvin-Calvin-comp_tpcc,0.0,0.0,0.1581133689100881,0.9516793506621265,0.9183861876258519,0.9494663453938752,0.06682272279068932
0.85,29,calvin-Calvin-comp_tpcc,0.0,0.0,0.030909435429131105,0.9516793506621265,0.9465796878348809,0.9700782946178633,0.004820974849179982
0.40,56,aria-Calvin-comp_tpcc,0.0,0.0,0.01676405232433481,0.9516793506621265,0.9998181269910152,0.9997709855930222,0.24085923455625113
0.45,13,aria-Calvin-comp_tpcc,0.0,0.0,0.017679885729300904,0.9516793506621265,0.9998453822736902,0.9998201934163069,0.25458284584011115
0.90,41,aria-Calvin-comp_tpcc,0.0,0.0,0.10881961767507048,0.9516793506621265,0.9999083019415814,0.9997350068487089,0.2521166970625115
0.70,94,calvin-Calvin-comp_tpcc,0.0,0.0,0.17186119940169514,0.9516793506621265,0.9473405109393551,0.874080403279343,0.054262977811414204
0.65,95,calvin-Calvin-comp_tpcc,0.0,0.0,0.007198194185738305,0.9516793506621265,0.9551933299721239,0.8922303856605867,0.05957024600892624
0.50,61,calvin-Calvin-comp_tpcc,0.0,0.0,0.0798085475034267,0.9516793506621265,0.9766258136877444,,0.09059876144609323
0.45,94,aria-Calvin-comp_tpcc,0.0,0.0,0.11170380510587402,0.9516793506621265,0.9998736990035946,0.9997656482620698,0.25179566276245713
0.35,72,aria-Calvin-comp_tpcc,0.0,0.0,0.07406915201665054,0.9516793506621265,0.999863136317422,0.9996938953732285,0.26895667816680857
0.45,18,calvin-Calvin-comp_tpcc,0.0,0.0,0.1369528249324204,0.9516793506621265,0.9523241399612056,0.8981513051794775,0.05875526787223709
0.30,82,calvin-Calvin-comp_tpcc,0.0,0.0,0.08788265426155023,0.9516793506621265,0.9507378628641745,0.9034808815248504,0.039798917578375614
0.40,97,aria-Calvin-comp_tpcc,0.0,0.0,0.17216799807506883,0.9516793506621265,0.9997548098125483,0.9998503177124313,0.2535345697442122
0.35,45,calvin-Calvin-comp_tpcc,0.0,1.0,0.023503450194687803,0.9516793506621265,0.889276371024661,0.9117804518069194,0.09878338146076493
0.90,3,aria-Calvin-comp_tpcc,0.0,0.0,0.08448872884190944,0.9516793506621265,0.9999024949834939,0.99980147425245,0.25123812431507697
0.30,35,calvin-Calvin-comp_tpcc,0.0,0.0,0.06667641287156084,0.9516793506621265,0.9653188977315743,0.8617125626160697,0.09059876144609323
0.75,97,calvin-Calvin-comp_tpcc,0.0,0.0,0.027368756411193518,0.9516793506621265,0.9484587377583297,0.9556685266458321,0.017765339133950286
0.45,29,aria-Calvin-comp_tpcc,0.0,0.0,0.007462920604130341,0.9516793506621265,0.9998719880909919,0.9998090397907475,0.25452518404148006
0.95,26,calvin-Calvin-comp_tpcc,0.0,0.0,0.016570491339972127,0.9516793506621265,0.9471819549814602,0.9903920408564232,0.011752329021371966
0.20,41,calvin-Calvin-comp_tpcc,0.0,0.0,0.055179996548562704,0.9516793506621265,0.9434850683239804,0.8777931377584935,0.09457859219526443
0.65,29,calvin-Calvin-comp_tpcc,0.0,0.0,0.021781665459150334,0.9516793506621265,0.9555199919091315,0.9144983188168494,0.015747442222278862
0.25,52,aria-Calvin-comp_tpcc,0.0,0.0,0.0623070472094957,0.9516793506621265,0.9998854280354472,0.9997003190071867,0.2570920460693369
0.30,10,calvin-Calvin-comp_tpcc,0.0,1.0,0.19509286932137893,0.9516793506621265,0.9521541422007915,,0.2900091957652013
0.30,44,aria-Calvin-comp_tpcc,0.0,0.0,0.17387037681891876,0.9516793506621265,0.9999596132841185,,0.24767156371735244
0.40,2,aria-Calvin-comp_tpcc,0.0,0.0,0.1541895008233667,0.9516793506621265,0.9999056690442804,0.9996405621036331,0.26627227047372237
0.75,24,aria-Calvin-comp_tpcc,0.0,0.0,0.07756191147711772,0.9516793506621265,0.9999253258564913,0.9996737998811637,0.25286757620200095
0.80,59,aria-Calvin-comp_tpcc,0.0,0.0,0.0743114057708209,0.9516793506621265,0.9999114358466918,0.9997824173517056,0.25138655986982916
0.55,81,calvin-Calvin-comp_tpcc,0.0,0.0,0.19013151251538474,0.9516793506621265,0.964866913843667,0.8827940990951999,0.031210041707083525
0.20,51,calvin-Calvin-comp_tpcc,0.0,0.0,0.1482192575715658,0.9516793506621265,0.9892137989162447,0.9013130735571959,0.09643264409273256
0.50,50,aria-Calvin-comp_tpcc,0.0,0.0,0.125064747820467,0.9516793506621265,0.9998547946407625,0.9998112974760224,0.25403978890733325
0.25,27,calvin-Calvin-comp_tpcc,0.0,0.0,0.15291823523992232,0.9516793506621265,0.9143283977904864,0.9194611882687218,0.0781779063441899
0.85,15,calvin-Calvin-comp_tpcc,0.0,0.0,0.0205626735516643,0.9516793506621265,0.9503193757303228,0.9432520155409323,0.01784680199305133
0.70,94,aria-Calvin-comp_tpcc,0.0,0.0,0.15676782197551126,0.9516793506621265,0.9999175046060498,0.9997708150828872,0.2510648805765263
0.55,59,calvin-Calvin-comp_tpcc,0.0,0.0,0.13076170712813212,0.9516793506621265,0.9415612188569649,0.8643743537782358,0.05902328482737888
0.55,49,aria-Calvin-comp_tpcc,0.0,0.0,0.1217753363869375,0.9516793506621265,0.9998810053363253,0.9997715459005743,0.2536867795450686
0.65,11,aria-Calvin-comp_tpcc,0.0,0.0,0.12269707902190452,0.9516793506621265,0.9998662754600733,0.9997676725710705,0.24830642903127254
0.40,52,calvin-Calvin-comp_tpcc,0.0,0.0,0.1911484398408786,0.9516793506621265,0.9091533869843667,0.9360074006209376,0.04015891435575336
0.50,55,aria-Calvin-comp_tpcc,0.0,0.0,0.0615114275344269,0.9516793506621265,0.9997949685726746,0.999820260511873,0.253229099709785
0.65,44,aria-Calvin-comp_tpcc,0.0,0.0,0.07684727361708205,0.9516793506621265,0.9999321506017125,0.9997210921249036,0.2507937204239207
0.50,59,aria-Calvin-comp_tpcc,0.0,0.0,0.0703412201664258,0.9516793506621265,0.9998537148850805,0.9998066616041213,0.2547013008216694
