sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.25,75,gam_tpcc,0.6666666666666666,0.6666666666666666,0.001160322138830508,0.9571731790672277,0.9908218787614104,0.7425335045600824,0.1436911378618924
0.60,38,tapir_ycsb,0.0,0.0,0.003114379839989495,0.9635074374070052,0.9676495923244371,0.9446421883801212,0.07728923949867372
0.50,20,gam_tpcc,0.0,0.0,0.016341652563820207,0.9571731790672277,0.964812981330553,0.880721584899461,0.13342721319867548
0.35,92,aria-Aria_tpcc,0.0,0.0,0.020962337962135535,0.9999855166700965,0.9999879731105966,0.9999778593998303,0.0022639073565359213
0.60,99,calvin-Calvin_tpcc,1.5,0.5583333333333331,0.10734854675709621,0.9512803843365047,0.936712569476928,0.8395775670015734,0.14253699245372228
0.75,60,cicada-Cicada_ycsb,0.0,0.0,0.008826514027732879,0.9228232541022933,0.9235751824227211,0.9163789467821738,0.010308342245364668
0.75,96,drtm_tpcc,0.0,0.020833333333333332,0.004615453843588667,0.9404530615383303,0.939251238035655,0.9244101133237346,0.04711450700552128
0.70,39,aria-Aria_tpcc,0.0,0.0,0.0005763473201244596,0.9999855166700965,0.9999860409745545,0.9999816241137768,0.0016403185609958904
0.50,1,drtm_tpcc,0.0,0.34375,0.011344632687691328,0.9404530615383303,0.9443902482692864,0.8885658169766749,0.09708323598419173
0.75,5,cicada-Cicada_ycsb,0.0,0.0,0.0028607371872934884,0.9228232541022933,0.9253477181712564,0.9107546896336262,0.018181395312730306
0.40,74,cicada-Cicada_ycsb,0.0,0.0,0.012727968435064324,0.9228232541022933,0.9270245579501941,0.9115503999717776,0.023848456559084526
0.35,47,cicada-Cicada_ycsb,0.0,0.0,0.012718213530983208,0.9228232541022933,0.9269363141650502,0.9102392297919477,0.05026682255977811
0.40,69,tapir_ycsb,0.0,1.0,0.0085109450153934,0.9635074374070052,0.9630258167060766,0.924151317048351,0.06074860646876379
0.50,43,drtm_tpcc,0.0,0.34375,0.01945559182539394,0.9404530615383303,0.954596136320877,0.8884639961197403,0.08928559607671417
0.25,77,tapir_ycsb,1.0,1.0,0.0407678311183067,0.9635074374070052,0.9449402251740806,0.8977350990047983,0.3027877399225738
0.95,19,drtm_tpcc,0.0,0.0,0.0019289459554949716,0.9404530615383303,0.9408146698066812,0.9100420054018101,0.01780193707124067
0.85,38,cicada-Cicada_ycsb,0.0,0.0,0.0020403656286183958,0.9228232541022933,0.9229937313613725,0.9185017851287117,0.004549425561906644
0.30,35,janus-Janus_tpcc,0.5,0.3047619047619046,0.08080676420590349,0.955801103792088,0.9715227924722154,0.8978582726864192,0.21960787268888476
0.35,61,mysql_tpcc,0.0,0.5,0.02980209589334709,0.998218669377621,0.9988050249628369,0.9962106557280949,0.03609578104173827
0.10,33,star_ycsb,0.0,0.13333333333333333,0.023504798009623296,0.9641920557079284,0.982846356914193,0.9091848975254729,0.05714162905617448
0.20,96,mysql_tpcc,0.0,0.5,0.0412558046392319,0.998218669377621,0.9993400969185234,0.9899651477068216,0.07374798347543896
0.25,39,mysql_tpcc,0.0,0.0,0.05149662578750652,0.998218669377621,0.999243855587043,0.8962809464714677,0.29883599865057175
