random_seed,split_seed,sample_ratio,r2
0,0,0.05,0.7383610386344148
0,0,0.10,0.9684245079457451
0,0,0.15,0.885909145377593
0,0,0.20,0.7638921991084613
0,0,0.25,0.9317374458543787
0,0,0.30,0.9692877109841245
0,0,0.35,0.9583388710724281
0,0,0.40,0.9248039765144493
0,0,0.45,0.9786346642830345
0,0,0.50,0.9719703906694755
0,0,0.55,0.9845716641878144
0,0,0.60,0.9645225757521178
0,0,0.65,0.9874443643482657
0,0,0.70,0.9896113059842456
0,0,0.75,0.9936956335818816
0,0,0.80,0.9928126044770463
0,0,0.85,0.9886343277007374
0,0,0.90,0.995083010476226
0,0,0.95,0.9962356123264824
0,1,0.05,-0.3092339966873594
0,1,0.10,0.36298073677764986
0,1,0.15,0.6977650693492828
0,1,0.20,0.8899050192228946
0,1,0.25,0.9462894508554337
0,1,0.30,0.8388691512386798
0,1,0.35,0.9257114086600866
0,1,0.40,0.9439420257452754
0,1,0.45,0.9584183699753692
0,1,0.50,0.9864183784663587
0,1,0.55,0.9507812564274241
0,1,0.60,0.9687045027042652
0,1,0.65,0.976478537094507
0,1,0.70,0.9889564269601838
0,1,0.75,0.9917416061336582
0,1,0.80,0.9965885451818969
0,1,0.85,0.9943675574546922
0,1,0.90,0.9901266057474508
0,1,0.95,0.9954820777392014
0,2,0.05,0.2628568628585537
0,2,0.10,0.6648196224774077
0,2,0.15,0.8189871637042133
0,2,0.20,0.9749980825070508
0,2,0.25,0.8851195759163641
0,2,0.30,0.9400710541965762
0,2,0.35,0.9264308377612313
0,2,0.40,0.9606242012673013
0,2,0.45,0.9680082059272114
0,2,0.50,0.9803360814227141
0,2,0.55,0.9842384579319639
0,2,0.60,0.9778119747471392
0,2,0.65,0.9937991090806055
0,2,0.70,0.9952937209543691
0,2,0.75,0.9895232377007575
0,2,0.80,0.9915326369316334
0,2,0.85,0.9817975615506903
0,2,0.90,0.9962695861571843
0,2,0.95,0.9836265147727459
0,3,0.05,0.6707123131062965
0,3,0.10,0.6639968367971634
0,3,0.15,0.735928818092174
0,3,0.20,0.9416821598260322
0,3,0.25,0.904957070203499
0,3,0.30,0.9674792793726729
0,3,0.35,0.919724501725322
0,3,0.40,0.924003938791052
0,3,0.45,0.978962401875211
0,3,0.50,0.9210098853617047
0,3,0.55,0.9819714991021339
0,3,0.60,0.9226755185496553
0,3,0.65,0.9843211450575576
0,3,0.70,0.9880480648025454
0,3,0.75,0.9861503782377654
0,3,0.80,0.9875205446754435
0,3,0.85,0.9692758506119126
0,3,0.90,0.982396664151928
0,3,0.95,0.9954285070012652
0,4,0.05,0.8585619127707056
0,4,0.10,0.2678900358607902
0,4,0.15,0.8262622188816848
0,4,0.20,0.8157202123357867
0,4,0.25,0.891033095228351
0,4,0.30,0.901401526665116
0,4,0.35,0.9456430672588544
0,4,0.40,0.9827826284474346
0,4,0.45,0.9316884775789526
0,4,0.50,0.9344466910226027
0,4,0.55,0.9861278040163439
0,4,0.60,0.9721421986848124
0,4,0.65,0.9941112074089423
0,4,0.70,0.9929941133538378
0,4,0.75,0.9969937350539874
0,4,0.80,0.9922779737891131
0,4,0.85,0.9955791291637334
0,4,0.90,0.9885899501947077
0,4,0.95,0.9959963251649208
0,5,0.05,0.30926776146545953
0,5,0.10,0.8070305629927595
0,5,0.15,0.9005645887612962
0,5,0.20,0.9064595992539446
0,5,0.25,0.800451193986425
0,5,0.30,0.8699677728647386
0,5,0.35,0.9589300369778478
0,5,0.40,0.9709096060918074
0,5,0.45,0.9207182298315304
0,5,0.50,0.9806695760124661
0,5,0.55,0.961247372405604
0,5,0.60,0.951021456626325
0,5,0.65,0.9877616865219478
0,5,0.70,0.9908891390778461
0,5,0.75,0.9933441931168338
0,5,0.80,0.991135674228474
0,5,0.85,0.9958040227519943
0,5,0.90,0.9903230590727623
0,5,0.95,0.9942615334017828
0,6,0.05,0.43564786819539203
0,6,0.10,0.3480705694619133
0,6,0.15,0.8907181252800637
0,6,0.20,0.8128857833066181
0,6,0.25,0.9153132314098366
0,6,0.30,0.7403991859385086
0,6,0.35,0.9521597187303776
0,6,0.40,0.9682175513711514
0,6,0.45,0.8731581642412051
0,6,0.50,0.8967386369941469
0,6,0.55,0.9818150081678181
0,6,0.60,0.9806579235904859
0,6,0.65,0.9802511197672182
0,6,0.70,0.9917546021765763
0,6,0.75,0.9939476013209547
0,6,0.80,0.9931287546356556
0,6,0.85,0.9946993172796744
0,6,0.90,0.9954174180777919
0,6,0.95,0.9966548441071857
0,7,0.05,0.470522799899181
0,7,0.10,0.36885229273083275
0,7,0.15,0.5847524656638439
0,7,0.20,0.878131418989672
0,7,0.25,0.8254364609885427
0,7,0.30,0.9509005266322765
0,7,0.35,0.9497085478261206
0,7,0.40,0.9446518497887979
0,7,0.45,0.9568098324203587
0,7,0.50,0.963190489035312
0,7,0.55,0.9784408858017059
0,7,0.60,0.9790894318064917
0,7,0.65,0.9829310122271449
0,7,0.70,0.9860714087273554
0,7,0.75,0.9963588847873348
0,7,0.80,0.9873562182631782
0,7,0.85,0.9964285260009768
0,7,0.90,0.9949591930800481
0,7,0.95,0.9809939190309547
0,8,0.05,-0.3447541410103605
0,8,0.10,0.016851936239729248
0,8,0.15,0.8404127939719237
0,8,0.20,0.9496042317481131
0,8,0.25,0.9174850673394358
0,8,0.30,0.9639871273150571
0,8,0.35,0.9703661210048895
0,8,0.40,0.8928653829070284
0,8,0.45,0.9885007583025186
0,8,0.50,0.9735094344437111
0,8,0.55,0.9483586990624446
0,8,0.60,0.9824703397226113
0,8,0.65,0.988928652172235
0,8,0.70,0.9872135221336092
0,8,0.75,0.994564000019448
0,8,0.80,0.9954854732992231
0,8,0.85,0.9934965656503746
0,8,0.90,0.9952363831248698
0,8,0.95,0.9955985478370564
0,9,0.05,0.6254941381135716
0,9,0.10,0.9470103356236153
0,9,0.15,0.8873860622995019
0,9,0.20,0.8891968520099275
0,9,0.25,0.8309655535949185
0,9,0.30,0.8635991884804497
0,9,0.35,0.8799497810497793
0,9,0.40,0.985196906575196
0,9,0.45,0.8926934165660833
0,9,0.50,0.9861622188195118
0,9,0.55,0.9738339068633529
0,9,0.60,0.9805982401986538
0,9,0.65,0.9798417071496058
0,9,0.70,0.9910343100463198
0,9,0.75,0.9913737672158951
0,9,0.80,0.9738001413013005
0,9,0.85,0.9912814675949739
0,9,0.90,0.9926934756404411
0,9,0.95,0.9964106125220434
1,0,0.05,0.905945946844312
1,0,0.10,0.9381584460180629
1,0,0.15,0.9095785156335894
1,0,0.20,0.8270037921163393
1,0,0.25,0.9727898094168974
1,0,0.30,0.9174839001569411
1,0,0.35,0.9606817255613972
1,0,0.40,0.9342863427039283
1,0,0.45,0.9616943561756734
1,0,0.50,0.9783312262024783
1,0,0.55,0.9877162916962556
1,0,0.60,0.9722031101163362
1,0,0.65,0.9760496109452141
1,0,0.70,0.9896121253158766
1,0,0.75,0.993435224135512
1,0,0.80,0.9863751212745492
1,0,0.85,0.9909668929192496
1,0,0.90,0.9965370913531552
1,0,0.95,0.9951647438491577
1,1,0.05,0.9191669592902559
1,1,0.10,0.9071386644441441
1,1,0.15,0.8254776571931921
1,1,0.20,0.8333376477929084
1,1,0.25,0.8044840175811557
1,1,0.30,0.9447885965493588
1,1,0.35,0.9094591265357651
1,1,0.40,0.9497556448815083
1,1,0.45,0.9530820759789408
1,1,0.50,0.9819358481477494
1,1,0.55,0.9864633695272192
1,1,0.60,0.9905285470460758
1,1,0.65,0.992125170851028
1,1,0.70,0.9918621177954562
1,1,0.75,0.9760588382280752
1,1,0.80,0.9897250846703572
1,1,0.85,0.9866849822336063
1,1,0.90,0.9860455932075399
1,1,0.95,0.9878119460912899
1,2,0.05,0.6675253160532574
1,2,0.10,0.811415010406007
1,2,0.15,0.8756067421750003
1,2,0.20,0.8702319759644496
1,2,0.25,0.9317011710186677
1,2,0.30,0.767067912273701
1,2,0.35,0.8638787999601472
1,2,0.40,0.9733906731544958
1,2,0.45,0.941235524862377
1,2,0.50,0.9642052931006746
1,2,0.55,0.9614870105724259
1,2,0.60,0.9805712638362899
1,2,0.65,0.9789856179268315
1,2,0.70,0.9807268798540023
1,2,0.75,0.9887969814514893
1,2,0.80,0.9942152082791477
1,2,0.85,0.9934858361456337
1,2,0.90,0.9933599106991015
1,2,0.95,0.9935331248576251
1,3,0.05,0.8329123908771968
1,3,0.10,0.9283152504932214
1,3,0.15,0.8155008788001485
1,3,0.20,0.9313835739508486
1,3,0.25,0.9327086539465447
1,3,0.30,0.9003363824462531
1,3,0.35,0.9309422476207119
1,3,0.40,0.951503282325431
1,3,0.45,0.9457546814358906
1,3,0.50,0.9871938844506434
1,3,0.55,0.9763860810139123
1,3,0.60,0.9649855594646856
1,3,0.65,0.9895989051683945
1,3,0.70,0.9801737428921732
1,3,0.75,0.9922989503809414
1,3,0.80,0.9849439079283467
1,3,0.85,0.9918865264833173
1,3,0.90,0.9957015210944025
1,3,0.95,0.9958246688781607
1,4,0.05,0.057461470334916
1,4,0.10,0.9195642304180178
1,4,0.15,0.6801392472797032
1,4,0.20,0.8007706184553051
1,4,0.25,0.9058953147430454
1,4,0.30,0.943839816368886
1,4,0.35,0.9309546999354253
1,4,0.40,0.9422167251332643
1,4,0.45,0.9670807377526164
1,4,0.50,0.9718254948944269
1,4,0.55,0.9335302898799968
1,4,0.60,0.9839419049543533
1,4,0.65,0.9854070191937996
1,4,0.70,0.9894640447678852
1,4,0.75,0.9837673588967137
1,4,0.80,0.9951470507568618
1,4,0.85,0.9941591016595509
1,4,0.90,0.9950150418058282
1,4,0.95,0.9957396563575555
1,5,0.05,0.976276542838745
1,5,0.10,0.8333506322886227
1,5,0.15,0.8782639369901881
1,5,0.20,0.7044560439534104
1,5,0.25,0.8845120512154498
1,5,0.30,0.9819104158847584
1,5,0.35,0.9610602087652518
1,5,0.40,0.9726988208759733
1,5,0.45,0.9396989868081436
1,5,0.50,0.977511046555159
1,5,0.55,0.9918735932651455
1,5,0.60,0.9883867492831492
1,5,0.65,0.9700344128596073
1,5,0.70,0.9860177549821024
1,5,0.75,0.9893783082655933
1,5,0.80,0.9905758060845157
1,5,0.85,0.9929389126866985
1,5,0.90,0.9928928005684694
1,5,0.95,0.9938252649518786
1,6,0.05,0.763586891450284
1,6,0.10,0.3053726506474267
1,6,0.15,0.8752678845276491
1,6,0.20,0.9686589433123606
1,6,0.25,0.574682935760386
1,6,0.30,0.9056574171947748
1,6,0.35,0.9459855567625206
1,6,0.40,0.8632411442230925
1,6,0.45,0.9747497283254408
1,6,0.50,0.9834757146724843
1,6,0.55,0.9669735231251916
1,6,0.60,0.9901589619708162
1,6,0.65,0.9830798634714502
1,6,0.70,0.9841185092554168
1,6,0.75,0.988618114042167
1,6,0.80,0.9897139013610414
1,6,0.85,0.9947486310240671
1,6,0.90,0.9826171392077319
1,6,0.95,0.9926628877900358
1,7,0.05,0.9197249494811871
1,7,0.10,0.8806689849786922
1,7,0.15,0.7183531709256978
1,7,0.20,0.8659079972892338
1,7,0.25,0.9237315109015586
1,7,0.30,0.9509561710850932
1,7,0.35,0.9528506298819355
1,7,0.40,0.9585689751457388
1,7,0.45,0.9525276618566353
1,7,0.50,0.9266302283631227
1,7,0.55,0.9894563733142921
1,7,0.60,0.9789678426108757
