sample_ratio,random,split,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.80,5,1,star_ycsb,0.0,0.06666666666666667,0.007602361439064065,0.9641920557079284,0.967360471061429,0.9489267294522887,0.01962752423041008
0.90,5,8,mysql_tpcc,0.0,0.0,0.01912738962269847,0.998218669377621,0.9984266438776978,0.9973079090248999,0.010256691533777841
0.75,6,9,cicada-Cicada_ycsb,0.0,0.0,0.015047667620814192,0.9228232541022933,0.9260378350417712,0.90752882536335,0.019097588325847768
0.30,7,0,gam_tpcc,1.0,0.6805555555555557,0.004442044854572988,0.9571731790672277,0.9871808810669631,0.38532987067942814,0.3052843478898835
0.75,5,3,star_ycsb,0.0,0.03333333333333333,0.009408975769620076,0.9641920557079284,0.9653579881493606,0.961581903740218,0.00380744601011944
0.80,2,2,cicada-Cicada_ycsb,0.0,0.0,0.007021134076933,0.9228232541022933,0.9291614587534904,0.8946931227717968,0.03293808757891462
0.25,2,8,cicada-Cicada_ycsb,0.0,0.0,0.007684949207689085,0.9228232541022933,0.9379073468858874,0.9235993924237844,0.05465951057209157
0.50,2,8,mysql_tpcc,0.0,0.5,0.026914108023585015,0.998218669377621,0.9984842696794287,0.9971929690530686,0.037484349507386855
0.55,2,5,mysql_tpcc,0.0,0.0,0.016793257833914166,0.998218669377621,0.998423889772363,0.9972414270299076,0.01801009939854259
0.15,9,7,cicada-Cicada_ycsb,2.0,0.1,0.016561712685038588,0.9228232541022933,0.9346330146194137,0.8895649422708752,0.05796458464933086
0.25,6,2,drtm_tpcc,1.0,0.04583333333333334,0.049446774536939686,0.9404530615383303,0.9752094928945035,0.44221350494333866,0.27806757507648944
0.30,2,4,star_ycsb,0.0,0.1,0.002189677644425264,0.9641920557079284,0.9775382118603368,0.9115078290930149,0.03431291434692231
0.40,0,9,postgresql_tpcc,0.0,0.0,0.150617094757387,0.998519743400367,0.9990246662672322,0.996216137495012,0.022666370598579316
0.70,5,0,postgresql_tpcc,0.0,0.0,0.0327879511363226,0.998519743400367,0.9984302659986604,0.997500711566161,0.01590634257129775
0.25,1,0,herd_ycsb,0.0,0.0,0.028369829675044422,0.9795559629902447,0.9863425694279144,0.9761670011638728,0.011723167813563695
0.15,0,6,herd_ycsb,0.0,0.0,0.04298586030835183,0.9795559629902447,0.9747858290618235,0.9767905580116044,0.02618567298409713
0.35,4,8,aria-Aria_tpcc,0.0,0.0,0.00014294328263497746,0.9960699191676947,0.9960621054014058,0.9952372234541633,0.021788228438845203
0.05,8,3,aria-Aria_tpcc,0.0,0.0,0.0009713616831439342,0.9960699191676947,0.9980514858621481,,0.11512069275409051
0.95,9,1,aria-Aria_tpcc,0.0,0.0,0.00010096492446887151,0.9960699191676947,0.9962688956765637,0.9953183849009627,0.003262047284034675
0.50,2,5,herd_ycsb,0.0,0.0,0.019817934689143724,0.9795559629902447,0.9787372981344847,0.9781730537150161,0.0108001906252152
0.75,5,7,calvin-Calvin_tpcc,0.0,0.0,0.0013422701685942978,0.805957535218111,0.8300562423748894,0.738272807994208,0.05644546728525146
0.85,2,2,gam_tpcc,0.0,0.0,0.006345092148586862,0.9571731790672277,0.9665754837717547,0.9051569958645607,0.0577795612745029
0.50,7,2,gam_tpcc,0.0,0.0,0.015804075662207928,0.9571731790672277,0.9827053508406904,0.9022839308666563,0.19299627486110557
0.70,1,9,silo_ycsb,0.5,0.52,0.03551591956774225,0.9966707859675427,0.9972575379596725,0.9690100044048355,0.22419208454272177
0.85,7,7,gam_tpcc,0.3333333333333333,0.027777777777777776,0.016168230655365948,0.9571731790672277,0.9706754634615969,0.9023557768443142,0.10158965887258177
0.80,0,5,star_tpcc,0.3333333333333333,0.027777777777777776,0.005351672939594661,0.9891328938680841,0.9927682484596351,0.9585951563739349,0.0914367150038107
0.55,1,8,silo_ycsb,0.5,0.52,0.028901074046732714,0.9966707859675427,0.9945898934974466,0.8626448213769052,0.20062987947558747
0.60,9,1,cicada-Cicada_ycsb,0.0,0.0,0.0016821800589837954,0.9228232541022933,0.9242086189306884,0.910157368544837,0.01414831781101539
0.95,0,7,star_tpcc,0.3333333333333333,0.1111111111111111,0.011250814134430534,0.9891328938680841,0.9913109816162184,0.9792482611596951,0.01965360468149354
0.80,5,2,tapir_ycsb,0.0,1.0,0.001317251133259506,0.9635074374070052,0.9682724163345234,0.9309531840109398,0.12869505700749972
0.70,1,1,cicada-Cicada_ycsb,0.0,0.0,0.011534680212697185,0.9228232541022933,0.9234496963135389,0.9007243419288637,0.020539288761818434
0.30,1,8,gam_tpcc,1.0,0.6944444444444443,0.022604669114047488,0.9571731790672277,0.9604737645134666,0.3483406452239568,0.1507980462273386
0.60,3,2,drtm_tpcc,0.0,0.34375,0.018474936076485426,0.9404530615383303,0.9484241911436668,0.9196386232562636,0.1043145778943086
0.70,7,3,silo-Silo_tpcc,0.0,0.044444444444444446,0.027155434905427822,0.9834710484572299,0.9945913025064796,0.9104676780419341,0.06776996455515216
0.30,6,7,drtm_tpcc,0.0,0.3645833333333333,0.018986427124171725,0.9404530615383303,0.9676667516116849,0.5409218042019817,0.27116884063209984
0.20,6,7,star_ycsb,0.0,0.1,0.027400623488441828,0.9641920557079284,0.969577133605094,0.9362650640130936,0.02257862573522953
0.35,1,9,mysql_tpcc,0.0,0.0,0.041255389777016704,0.998218669377621,0.9989179594643912,0.9726479982085844,0.1412081241873178
0.70,3,3,mysql_tpcc,0.0,0.0,0.003421141811377676,0.998218669377621,0.9985830718417082,0.9980154080490434,0.018850448823749248
0.70,1,8,janus-Janus_tpcc,0.0,0.030952380952380953,0.010756884451769873,0.955801103792088,0.9607152713943001,0.9422389905664363,0.07773126212736851
0.60,9,4,janus-Janus_tpcc,0.0,0.05357142857142857,0.009967934817602206,0.955801103792088,0.9612685460001107,0.859247940920647,0.3079715403244076
0.05,7,6,cicada-Cicada_ycsb,2.0,0.5666666666666667,0.014706779814850496,0.9228232541022933,0.9465217157082398,0.7974388977243615,0.4836935278711604
0.65,1,5,silo_ycsb,1.0,0.52,0.01313017413704709,0.9966707859675427,0.9983315475775901,0.8054875247459425,0.23997561691909916
0.50,3,4,calvin-Calvin_tpcc,0.0,0.0,0.03058496816288006,0.805957535218111,0.7880122213896208,0.760088038551845,0.15134775677421825
0.90,9,8,calvin-Calvin_tpcc,0.0,0.0,0.012017864118721147,0.805957535218111,0.8026428012484217,0.8071295812343715,0.08763056535565114
0.15,3,4,aria-Aria_tpcc,0.0,0.0,0.001008467405088198,0.9960699191676947,0.9962892581184588,0.9968334009877429,0.02095248473846606
0.90,8,9,silo_ycsb,0.0,0.0,0.0141636588283328,0.9966707859675427,0.9974570566694013,0.9703045388866376,0.020676591955234996
0.50,9,6,herd_ycsb,0.0,1.0,0.0342293481817878,0.9795559629902447,0.9804860670321012,0.9734113669566669,0.00919504455339104
0.65,1,9,silo_ycsb,0.5,0.52,0.014580281458851,0.9966707859675427,0.9994688850603856,0.7650033032516474,0.23336695438956825
0.15,0,9,calvin-Calvin_tpcc,0.5,1.0,0.007870589163169198,0.805957535218111,0.8244004877422835,0.40499439409517657,0.24939211390255256
0.85,3,4,aria-Aria_tpcc,0.0,0.0,0.0004200357019326084,0.9960699191676947,0.9962024345598511,0.9951093307761035,0.004204038499361684
0.90,1,7,calvin-Calvin_tpcc,0.0,0.0,0.007338089342227266,0.805957535218111,0.80396463012977,0.7767658900975698,0.027592928795992025
0.40,8,8,calvin-Calvin_tpcc,0.0,0.0,0.0034031453893525326,0.805957535218111,0.8623318421362652,0.8458696046459638,0.18313598526231872
0.70,2,8,star_tpcc,0.3333333333333333,0.027777777777777776,0.011501253309537753,0.9891328938680841,0.9946988951230881,0.9518780884840591,0.07867870023349194
0.45,2,8,silo-Silo_tpcc,0.5,0.5444444444444443,0.12754053611097826,0.9834710484572299,0.9772178090061546,0.9029881034590519,0.08379215522913605
0.60,1,6,mysql_tpcc,0.0,0.0,0.012824710701519415,0.998218669377621,0.9985828499071795,0.9973296390257123,0.017218989413328056
0.90,3,7,silo-Silo_tpcc,0.0,0.044444444444444446,0.012726451908418215,0.9834710484572299,0.9860102846962471,0.937990081870454,0.04766874676206657
0.55,5,9,drtm_tpcc,0.0,0.020833333333333332,0.008632726477430477,0.9404530615383303,0.9421100331189778,0.8466115835312286,0.11958720163882809
0.95,5,9,cicada-Cicada_ycsb,0.0,0.0,0.0055871382698940986,0.9228232541022933,0.92697934506775,0.9074480854177746,0.00763688801432408
0.35,8,7,gam_tpcc,1.0,0.36388888888888893,0.0153362211691319,0.9571731790672277,0.9849811301667057,0.7941444797679978,0.25095250232537314
0.75,1,3,drtm_tpcc,0.3333333333333333,0.34375,0.019475225976498645,0.9404530615383303,0.9451341361470684,0.8517921113158745,0.0521348518187218
0.65,5,6,mysql_tpcc,0.0,0.5,0.009588703885875682,0.998218669377621,0.9987164751353297,0.9962051117099184,0.01890251820998867
0.90,9,6,star_ycsb,0.0,0.06666666666666667,0.003960106209505293,0.9641920557079284,0.963926490004119,0.9568138259855257,0.007415192812087802
0.55,1,5,drtm_tpcc,0.3333333333333333,0.34375,0.021263890250634257,0.9404530615383303,0.958449608155964,0.815437109717829,0.07517926783359766
0.80,3,2,mysql_tpcc,0.0,0.0,0.005336844321017081,0.998218669377621,0.998439520750973,0.9976240897767098,0.013934035382289026
0.55,0,8,mysql_tpcc,0.0,0.5,0.0016402812139524603,0.998218669377621,0.9986936886046724,0.996729838007338,0.02228598230037915
0.40,5,3,janus-Janus_tpcc,0.0,0.08214285714285714,0.01767445716129707,0.955801103792088,0.9702007766537813,0.8166809257621499,0.4073508102163627
0.50,3,3,mysql_tpcc,0.0,0.5,0.023557292346883613,0.998218669377621,0.9987549130278113,0.9974581100449774,0.03352422494840857
0.90,9,6,mysql_tpcc,0.0,0.0,0.0037809918823842326,0.998218669377621,0.9982939908562574,0.9975685870979716,0.01770930029781043
0.45,0,6,janus-Janus_tpcc,0.0,0.04880952380952381,0.0287820786324716,0.955801103792088,0.9734809404717631,0.9368793451702776,0.1483225347790066
0.45,4,9,calvin-Calvin_tpcc,0.0,0.0,0.02690161365163385,0.805957535218111,0.8598893418655749,0.6732634170962732,0.1098943558421152
0.35,5,1,herd_ycsb,0.0,1.0,0.04410989266997589,0.9795559629902447,0.9730548602291483,0.9871318174679902,0.01664700633305294
0.40,5,0,calvin-Calvin_tpcc,0.0,0.0,0.010282117898214677,0.805957535218111,0.8426556871257799,0.7518937619678501,0.11942033960942475
0.95,4,3,calvin-Calvin_tpcc,0.0,0.0,0.0032843676067094846,0.805957535218111,0.8141796033274831,0.7946340641606846,0.07773572696684916
0.10,1,2,herd_ycsb,0.0,0.0,0.02001928195428282,0.9795559629902447,0.9907179232047316,0.979689422852041,0.0157308322079166
0.80,0,6,herd_ycsb,0.0,0.0,0.004561154716853588,0.9795559629902447,0.9802742196715766,0.9774531315887802,0.0027451956627745355
0.50,9,3,star_tpcc,1.6666666666666667,0.3833333333333333,nan,0.9891328938680841,0.9944345114407352,0.9400766194760815,nan
0.90,1,7,star_tpcc,0.0,0.0,0.008212988698665005,0.9891328938680841,0.9904097238890662,0.9627290550526457,0.021370628849925466
0.80,3,3,star_tpcc,0.3333333333333333,0.027777777777777776,0.009556167298256306,0.9891328938680841,0.9920766662560587,0.9632647749344458,0.020470716624769375
0.45,6,9,tapir_ycsb,0.0,1.0,0.021614692523349188,0.9635074374070052,0.9711059775852113,0.9269766330064642,0.2591574239667338
0.30,6,8,cicada-Cicada_ycsb,0.0,0.0,0.01645487154543318,0.9228232541022933,0.9358929606003252,0.9055660248924314,0.028549159741125922
0.30,4,5,gam_tpcc,0.3333333333333333,0.3611111111111111,0.023666609656375855,0.9571731790672277,0.966211628321676,0.019293544647952743,0.27629108286226056
0.85,7,9,tapir_ycsb,0.0,0.0,0.005213717754925018,0.9635074374070052,0.9629579140553977,0.9457654986997434,0.0456398427117477
0.35,2,0,tapir_ycsb,0.0,0.0,0.009711487867370694,0.9635074374070052,0.9818024684500664,0.7786325737011218,0.25029742268389976
0.30,4,8,gam_tpcc,0.3333333333333333,0.6666666666666666,0.025204444476930356,0.9571731790672277,0.9855038662449161,0.33192300810766884,0.17329182466177911
0.55,4,1,silo-Silo_tpcc,0.0,0.07777777777777778,0.0974122465789005,0.9834710484572299,0.9948810473595971,0.907602104592483,0.13182118799234488
0.90,8,5,tapir_ycsb,1.0,1.0,0.0032643406942047815,0.9635074374070052,0.969793463195208,0.9204172229337881,0.08276845921551268
0.55,1,3,drtm_tpcc,0.0,0.34375,0.013945829141103502,0.9404530615383303,0.9531426587689946,0.8988937423607896,0.07653559643447905
0.25,7,1,drtm_tpcc,0.0,0.3541666666666667,0.05340940879405826,0.9404530615383303,0.9854048094762802,0.38553752528908314,0.22523709223207178
0.85,6,8,mysql_tpcc,0.0,0.0,0.009714843729795225,0.998218669377621,0.998389125216013,0.997613729266901,0.014943882299104485
0.55,2,6,cicada-Cicada_ycsb,0.0,0.0,0.014908887611199684,0.9228232541022933,0.9249097330873802,0.9250308621811977,0.0238869362157628
0.35,4,2,mysql_tpcc,0.0,0.5,0.024135666153320745,0.998218669377621,0.9990399284012247,0.9960334090727672,0.026918254887599
0.45,5,4,mysql_tpcc,0.0,0.5,0.03964488614829531,0.998218669377621,0.9990440047090227,0.9964577223533797,0.06068687224212181
0.05,4,6,cicada-Cicada_ycsb,0.0,0.16666666666666666,0.029413938785599475,0.9228232541022933,0.9738701932272228,0.7838749155580812,0.17649935193169378
0.45,6,9,mysql_tpcc,0.0,0.006944444444444444,0.02696982353058411,0.998218669377621,0.9986912963103254,0.9965798329244007,0.0206485823665058
0.20,8,1,mysql_tpcc,0.0,0.0,0.10120317571529641,0.998218669377621,0.9991344389659493,0.9108877877804309,0.3827135029406837
0.20,9,4,star_ycsb,0.0,0.06666666666666667,0.025278886973255227,0.9641920557079284,0.9596111700274073,0.9442278199348754,0.020383791364127306
0.80,7,2,postgresql_tpcc,0.0,0.0,0.09457632749124589,0.998519743400367,0.9976077422056149,0.9973392907517871,0.01780685401375315
0.70,5,4,postgresql_tpcc,3.0,0.1875,0.30105650645682935,0.998519743400367,0.9975560574348498,0.9967002650900759,0.016563669205009124
0.60,5,5,postgresql_tpcc,3.0,0.1875,0.30685631584777606,0.998519743400367,0.9977006739391503,0.9957544754677905,0.012308742207890688
0.90,4,3,herd_ycsb,0.0,0.0,0.01186480095430753,0.9795559629902447,0.9800549699716745,0.9800274339814674,0.005187976292850172
0.15,4,3,aria-Aria_tpcc,0.0,0.0,0.0010589740370475775,0.9960699191676947,0.9962616621573295,0.9916442311430541,0.021514778309813083
0.20,8,4,herd_ycsb,0.0,0.0,0.04619701313493085,0.9795559629902447,0.9775249153160914,0.9645432457840684,0.026009926401725947
0.95,1,0,herd_ycsb,0.0,0.0,0.0019033808997501733,0.9795559629902447,0.9799712995790776,0.9774501615390567,0.005184283067931034
0.65,6,7,calvin-Calvin_tpcc,0.0,0.0,0.005659693400840049,0.805957535218111,0.805143091250905,0.6834435441089908,0.09964418167674649
0.60,5,0,aria-Aria_tpcc,0.0,0.0,0.0003140838249183764,0.9960699191676947,0.9959777800999877,0.9962174371240716,0.004248183342079038
0.85,0,4,calvin-Calvin_tpcc,0.0,0.0,0.02013582720660853,0.805957535218111,0.8259271631752694,0.7709024250135759,0.052480311221329415
0.85,9,1,herd_ycsb,0.0,0.0,0.008992936381909122,0.9795559629902447,0.9814481068581662,0.978623253194019,0.013032188582164261
0.60,8,5,gam_tpcc,0.6666666666666666,0.6944444444444443,0.045920939664878396,0.9571731790672277,0.9724364562506687,0.8894498337099028,0.1288059227737619
0.70,1,0,star_tpcc,0.0,0.027777777777777776,0.006497543754496969,0.9891328938680841,0.992785803129265,0.9685813928125231,0.07753514974569077
0.80,3,2,star_tpcc,0.0,0.1111111111111111,0.026211935375737867,0.9891328938680841,0.9912687262988554,0.967492175601207,0.06876971463931852
0.45,4,4,gam_tpcc,0.3333333333333333,0.3333333333333333,0.02355113691060675,0.9571731790672277,0.9902288709942337,0.7781257583197057,0.12432632806546084
0.85,8,5,cicada-Cicada_ycsb,0.0,0.0,0.007691716982200614,0.9228232541022933,0.9245970755619252,0.9077091777930777,0.015524711203222078
0.65,9,6,silo-Silo_tpcc,0.5,0.5444444444444443,0.07974195966792068,0.9834710484572299,0.9827038071097828,0.9722938183433755,0.0644165347359822
0.40,2,9,drtm_tpcc,0.0,0.6770833333333334,0.008353852773475168,0.9404530615383303,0.9563588047843443,0.7696979759118299,0.2163642606779853
0.25,0,7,cicada-Cicada_ycsb,0.0,0.0,0.024802653106334088,0.9228232541022933,0.9369361981345773,0.9058053970783138,0.024920951406953527
0.15,4,9,cicada-Cicada_ycsb,0.0,0.0,0.006913519125870599,0.9228232541022933,0.943842612312571,0.8606809000115805,0.053544199609246425
0.60,9,9,silo-Silo_tpcc,0.0,0.03333333333333333,0.014577354090877834,0.9834710484572299,0.9920953037261093,0.9438018450023269,0.09858152446864735
0.85,8,3,star_ycsb,0.0,0.03333333333333333,0.0002445265215928194,0.9641920557079284,0.9655223242383263,0.9497271473545137,0.005547748234053574
0.35,9,4,silo-Silo_tpcc,0.5,0.07222222222222223,0.12100002602773861,0.9834710484572299,0.9999926703716459,-0.806731123688406,0.27228456394357614
0.80,2,3,star_ycsb,0.0,0.06666666666666667,0.0004229404842072404,0.9641920557079284,0.964198143612931,0.9550130443107808,0.007942108065999954
0.45,0,2,silo-Silo_tpcc,0.5,1.0888888888888886,0.024619465586804126,0.9834710484572299,0.9848988247044254,0.8030104070453672,0.21908558850801285
0.95,2,7,star_ycsb,0.0,0.0,0.0062400635296477325,0.9641920557079284,0.9630132781784583,0.9613545029580118,0.009353135006116122
